item_id,translator,precomposed_n,seg_mismatch,n_seg_src,n_seg_hyp,len_ratio,consensus_chrf,bengali_frac,assamese_n,devanagari_n,double_virama_n,other_script_n,other_script_chars,bn_option_labels_n,latin_word_n,latin_words,gloss_n,num_src,num_missing,num_hard_n,num_soft_n,num_missing_list,num_recall,dup_option_n,roundtrip_chrf,len_z,cometkiwi_mean,cometkiwi_min,metricx_mean,metricx_min,metricx_err_mean,metricx_err_max,labse_mean,labse_min,n_seg_scored,option_swap_n,option_swaps,decision,decision_reason
US-00045,gpt-oss:120b,0,0,6,6,0.9105545617173524,,0.978,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,66.51564838186687,-0.6414229149569773,0.7442017098267873,0.7001630663871765,-1.9035423199335733,-3.0117955207824707,1.9035423199335733,3.0117955207824707,0.7883768280347189,0.705541729927063,6,0,,PASS,
US-00046,gpt-oss:120b,0,0,6,6,0.959954233409611,,0.9456264775413712,0,0,0,0,,0,2,gravida para,1,6,0,0,0,,1.0,0,74.957180320742,0.3789459470439127,0.8078705569108328,0.7179298996925354,-1.585464706023534,-4.773683547973633,1.585464706023534,4.773683547973633,0.809096505244573,0.6252593994140625,6,0,,FLAG,hard:latin_word_n
US-00047,gpt-oss:120b,0,0,8,8,1.0828025477707006,,0.9613899613899614,0,0,0,0,,0,0,,1,0,0,0,0,,1.0,0,82.22097499319354,2.916424242532188,0.8132441565394402,0.7332375049591064,-1.2526189982891085,-2.3693490028381348,1.2526189982891085,2.3693490028381348,0.7212535217404366,0.5932331681251526,8,0,,PASS,
US-00048,gpt-oss:120b,0,0,8,8,0.9772079772079773,,0.9797101449275364,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,79.17151006367563,0.7353285366786704,0.7858386784791946,0.5272294878959656,-1.941725555807352,-4.731850624084473,1.941725555807352,4.731850624084473,0.7842061817646027,0.5716016888618469,8,0,,PASS,
US-00049,gpt-oss:120b,0,0,9,9,0.9577352472089314,,0.9563758389261744,0,0,0,0,,0,1,D-dimer,0,11,0,0,0,,1.0,0,73.13348141223197,0.3331119496342123,0.8209854231940376,0.7181837558746338,-2.299181749423345,-4.9150590896606445,2.299181749423345,4.9150590896606445,0.7216525673866272,0.6402075290679932,9,0,,FLAG,hard:latin_word_n
US-00050,gpt-oss:120b,0,0,8,8,0.9092113982770046,,0.9326647564469914,0,0,0,0,,0,2,supine decubitus,0,14,0,0,0,,1.0,0,69.35300347422942,-0.6691664627207503,0.8070793077349663,0.7085707783699036,-2.1451224088668823,-6.192131042480469,2.1451224088668823,6.192131042480469,0.7421909645199776,0.5967525243759155,8,0,,FLAG,hard:latin_word_n
US-00051,gpt-oss:120b,0,0,7,7,0.9355670103092784,,0.9330484330484332,0,0,0,0,,0,0,,0,25,0,0,0,,1.0,0,79.46534886069827,-0.1247813497135626,0.7738168835639954,0.6385762691497803,-1.6813840227467671,-5.271454334259033,1.6813840227467671,5.271454334259033,0.7362778442246574,0.6648312211036682,7,0,,PASS,
US-00052,gpt-oss:120b,0,0,7,7,0.9435850773430392,,0.9548133595284872,0,0,0,0,,0,0,,0,15,0,0,0,,1.0,0,69.666966967011,0.040834850848503,0.8345305579049247,0.7763214111328125,-1.2873929488871778,-4.15202522277832,1.2873929488871778,4.15202522277832,0.8104104825428554,0.6524601578712463,7,0,,PASS,
US-00053,gpt-oss:120b,0,0,10,10,0.8992654774396642,,0.9649532710280374,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,76.62108888188477,-0.8746032111584591,0.8502553939819336,0.8159722685813904,-1.2332664608955384,-3.201824426651001,1.2332664608955384,3.201824426651001,0.6954612970352173,0.480698823928833,10,0,,PASS,
US-00054,gpt-oss:120b,0,0,9,9,0.924273858921162,,0.6923076923076923,0,0,0,0,,0,5,and and indomethacin and and,0,10,0,0,0,,1.0,0,76.81756466031995,-0.3580456536158493,0.7396413286526998,0.4402757287025451,-8.986095216539171,-18.235107421875,8.986095216539171,18.235107421875,0.984500891632504,0.8605077862739563,9,0,,FLAG,hard:latin_word_n
US-00055,gpt-oss:120b,0,0,8,8,0.9232233502538072,,0.9876543209876544,0,3,0,0,टर्,0,0,,0,7,0,0,0,,1.0,0,69.92590123360978,-0.3797443065969551,0.8239912837743759,0.5982072353363037,-1.478905763477087,-5.687894821166992,1.478905763477087,5.687894821166992,0.7808437421917915,0.6992846727371216,8,0,,FLAG,hard:devanagari_n
US-00056,gpt-oss:120b,0,0,9,9,0.933456561922366,,0.9530332681017613,0,0,0,0,,0,2,gravida para,0,9,0,0,0,,1.0,0,76.17785521827086,-0.1683734576182555,0.8099565241071913,0.5532296299934387,-1.2204154249694612,-5.452149391174316,1.2204154249694612,5.452149391174316,0.8038968112733629,0.673021674156189,9,0,,FLAG,hard:latin_word_n
US-00057,gpt-oss:120b,0,0,8,8,0.8739279588336192,,0.9342629482071712,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,72.86604759616453,-1.397959220223355,0.7557577416300774,0.5505650639533997,-2.595676228404045,-4.314080715179443,2.595676228404045,4.314080715179443,0.8064033016562462,0.7052469253540039,8,0,,PASS,
US-00058,gpt-oss:120b,0,0,6,6,0.9348837209302324,,0.9694656488549618,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,67.40384799834722,-0.1388949497078626,0.8485455413659414,0.7536328434944153,-1.7592816750208538,-3.2320480346679688,1.7592816750208538,3.2320480346679688,0.8409103055795034,0.6612309217453003,6,0,,PASS,
US-00059,gpt-oss:120b,0,0,6,6,0.9774557165861514,,0.9474605954465848,0,0,0,0,,0,0,,0,16,0,0,0,,1.0,0,67.55151619343829,0.7404456870305007,0.8085856636365255,0.6647120118141174,-1.9855972230434416,-8.108211517333984,1.9855972230434416,8.108211517333984,0.7154110372066498,0.4737959504127502,6,0,,PASS,
US-00060,gpt-oss:120b,0,0,7,7,0.9336332958380202,,0.9757869249394672,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,67.12824734432897,-0.1647229518918925,0.8163005709648132,0.7196413278579712,-2.0221980043819974,-6.834095001220703,2.0221980043819974,6.834095001220703,0.7621812650135585,0.6763142347335815,7,0,,PASS,
US-00061,gpt-oss:120b,0,0,8,8,0.9012675116744496,,0.9147640791476408,0,0,0,0,,0,0,,0,19,0,0,0,,1.0,0,69.15216968004229,-0.8332504384809246,0.7614423856139183,0.6822266578674316,-1.901833936572075,-3.613854169845581,1.901833936572075,3.613854169845581,0.794888436794281,0.6795775890350342,8,0,,PASS,
US-00062,gpt-oss:120b,0,0,7,7,0.9710312862108922,,0.981042654028436,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,71.9909558351203,0.6077466530805554,0.7556035774094718,0.6354316473007202,-1.3485347660524505,-3.2842321395874023,1.3485347660524505,3.2842321395874023,0.6503226671900068,0.4681755900382995,7,0,,PASS,
US-00063,gpt-oss:120b,0,0,7,7,0.8623452294246177,,0.8972972972972973,0,0,0,0,,0,0,,0,26,2,1,1,207.9 6,0.9230769230769232,0,69.44305191477385,-1.6372048674323674,0.8305579253605434,0.6493491530418396,-2.391974315047264,-8.598156929016113,2.391974315047264,8.598156929016113,0.7546180316380092,0.619432806968689,7,0,,FLAG,hard:num_hard_n
US-00064,gpt-oss:120b,0,0,7,7,1.051255230125523,,0.98015873015873,0,0,0,0,,0,0,,1,8,0,0,0,,1.0,0,72.85123050554627,2.264802490765869,0.8309637563569205,0.682658314704895,-1.8627940458910808,-5.492466926574707,1.8627940458910808,5.492466926574707,0.796578586101532,0.6155940294265747,7,0,,PASS,
US-00065,gpt-oss:120b,0,0,7,7,0.9250851305334846,,0.9850746268656716,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,71.5879834810951,-0.3412885322933382,0.8446095330374581,0.8137604594230652,-0.8157096324222428,-2.533163785934448,0.8157096324222428,2.533163785934448,0.7415846075330462,0.5769466161727905,7,0,,PASS,
US-00066,gpt-oss:120b,0,0,7,7,0.9891857506361325,,0.8795811518324608,0,0,0,0,,0,0,,0,20,0,0,0,,1.0,0,78.8836293372409,0.9827339671910028,0.8351669311523438,0.5888351202011108,-1.6315081417560575,-5.108668804168701,1.6315081417560575,5.108668804168701,0.8311760681016105,0.7245206832885742,7,0,,PASS,
US-00067,gpt-oss:120b,0,0,6,6,0.9568862275449102,,0.9509043927648578,0,0,0,0,,0,0,,0,24,0,0,0,,1.0,0,79.46851807826384,0.3155751280579357,0.7679702242215475,0.6196868419647217,-1.937016973892848,-5.251223564147949,1.937016973892848,5.251223564147949,0.8238979279994965,0.7561224102973938,6,0,,PASS,
US-00068,gpt-oss:120b,0,0,8,8,0.8572752548656163,,0.9638009049773756,0,2,0,0,मी,0,0,,0,11,0,0,0,,1.0,0,66.3770810680685,-1.74192710533243,0.7946428135037422,0.7065317630767822,-1.5358611205592752,-4.9002685546875,1.5358611205592752,4.9002685546875,0.78191127628088,0.5645206570625305,8,0,,FLAG,hard:devanagari_n
US-00069,gpt-oss:120b,0,0,7,7,1.0,,0.9880478087649402,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,75.33057662543393,1.2061063690471212,0.8426826255662101,0.7931302189826965,-1.7046195353780471,-6.171933174133301,1.7046195353780471,6.171933174133301,0.8096868395805359,0.6908274292945862,7,0,,PASS,
US-00070,gpt-oss:120b,0,0,9,9,0.8757446808510638,,0.9722772277227724,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,69.15829596658548,-1.3604341413309289,0.7888164983855354,0.689836859703064,-1.8113171723153856,-7.965504646301269,1.8113171723153856,7.965504646301269,0.7166990836461385,0.6494038105010986,9,0,,PASS,
US-00071,gpt-oss:120b,0,0,7,7,0.9327731092436976,,0.9878542510121456,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,69.34797680912733,-0.1824904306278912,0.8016777975218636,0.7300735712051392,-2.8410886781556264,-6.3105878829956055,2.8410886781556264,6.3105878829956055,0.8396129352705819,0.7806895971298218,7,0,,PASS,
US-00072,gpt-oss:120b,0,0,7,7,0.9387755102040816,,0.7849740932642487,0,0,0,0,,0,1,transfusion,0,8,0,0,0,,1.0,0,69.9563973772405,-0.0585085735140502,0.7926967399460929,0.5403460264205933,-4.781822885785784,-7.08195161819458,4.781822885785784,7.08195161819458,0.9818653464317322,0.8730571866035461,7,0,,FLAG,hard:latin_word_n
US-00073,gpt-oss:120b,0,0,10,10,0.9456410256410256,,0.9807280513918628,0,0,0,0,,0,0,,0,2,0,0,0,,1.0,0,73.34350905156465,0.083301238848363,0.8204837799072265,0.6773498058319092,-1.9229105293750763,-3.9951913356781006,1.9229105293750763,3.9951913356781006,0.7332367479801178,0.5652812123298645,10,0,,PASS,
US-00074,gpt-oss:120b,0,0,7,7,0.8976303317535546,,0.9744680851063828,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,77.98386224014232,-0.9083777624011315,0.7935923252786908,0.5496513247489929,-1.326856608901705,-2.9743220806121826,1.326856608901705,2.9743220806121826,0.7943967155047825,0.6490418314933777,7,0,,PASS,
US-00075,gpt-oss:120b,0,0,7,7,0.9497757847533632,,0.9132075471698112,0,0,0,0,,0,0,,0,14,0,0,0,,1.0,0,73.4924224921294,0.1687062487517975,0.8732608045850482,0.8114398717880249,-1.0638203940221242,-3.1585378646850586,1.0638203940221242,3.1585378646850586,0.8699544242450169,0.831658661365509,7,0,,PASS,
US-00076,gpt-oss:120b,0,0,7,7,0.9442786069651742,,0.9360341151385928,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,73.3876997038977,0.0551599669284301,0.853440420968192,0.8377139568328857,-1.0332622166190828,-3.300010204315185,1.0332622166190828,3.300010204315185,0.9054042271205356,0.8300508260726929,7,0,,PASS,
US-00077,gpt-oss:120b,0,0,6,6,0.9183673469387756,,0.9818652849740932,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,67.31812718331457,-0.4800468877011081,0.7849807143211365,0.6390451788902283,-1.952910711367925,-5.593145847320557,1.952910711367925,5.593145847320557,0.7137125631173452,0.541039764881134,6,0,,PASS,
US-00078,gpt-oss:120b,0,0,9,9,0.8851913477537438,,0.9715370018975332,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,71.21450093808174,-1.165309671329653,0.8387294080522325,0.7388738393783569,-1.3917282161613305,-6.391842842102051,1.3917282161613305,6.391842842102051,0.8291818433337741,0.7243752479553223,9,0,,PASS,
US-00079,gpt-oss:120b,0,0,9,9,0.9157351676698194,,0.9850467289719628,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,70.59637776859036,-0.5344155438731278,0.878389921453264,0.8594574928283691,-1.6504293183485668,-3.909268617630005,1.6504293183485668,3.909268617630005,0.854652120007409,0.7779086828231812,9,0,,PASS,
US-00080,gpt-oss:120b,0,0,8,8,0.9019607843137256,,0.9680851063829788,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,67.02612953093751,-0.8189306304789387,0.822272852063179,0.6757405400276184,-2.0361464470624924,-5.437269687652588,2.0361464470624924,5.437269687652588,0.6885657832026482,0.368022620677948,8,0,,PASS,
US-00081,gpt-oss:120b,0,0,7,7,0.9417360285374554,,0.926208651399491,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,78.55658565799156,0.0026420499470916,0.8521658863340106,0.8057874441146851,-1.4541801448379243,-4.167409896850586,1.4541801448379243,4.167409896850586,0.8535821522985186,0.6870503425598145,7,0,,PASS,
US-00082,gpt-oss:120b,0,0,6,6,0.9538310412573674,,0.9897330595482546,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,70.61492666632444,0.2524691022762045,0.8544046680132548,0.8164800405502319,-1.5794239342212677,-5.404191017150879,1.5794239342212677,5.404191017150879,0.8481984635194143,0.7725628614425659,6,0,,PASS,
US-00083,gpt-oss:120b,0,0,8,8,0.8905882352941177,,0.9616438356164384,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,73.67658057834238,-1.0538349224239614,0.8627276420593262,0.804541826248169,-1.2596384398639202,-2.656113147735596,1.2596384398639202,2.656113147735596,0.8253014087677002,0.7648748159408569,8,0,,PASS,
US-00084,gpt-oss:120b,0,0,6,6,0.9064994298745724,,0.9689119170984456,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,74.00389360203766,-0.7251831935567513,0.8274957736333212,0.6957398653030396,-1.338209683696429,-4.00356388092041,1.338209683696429,4.00356388092041,0.8053537706534067,0.7442039251327515,6,0,,PASS,
US-00085,gpt-oss:120b,0,0,7,7,0.8918507235338918,,0.9417808219178082,0,0,0,0,,0,0,,0,16,0,0,0,,1.0,0,72.62295237194868,-1.0277577513744676,0.809562793799809,0.679693877696991,-1.4452256773199357,-6.49075984954834,1.4452256773199357,6.49075984954834,0.7270979625838143,0.6397569179534912,7,0,,PASS,
US-00086,gpt-oss:120b,0,0,8,8,0.9824561403508772,,0.971252566735113,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,68.69085804580797,0.8437313270266671,0.8874795809388161,0.8429561853408813,-0.8104655181523412,-5.814714431762695,0.8104655181523412,5.814714431762695,0.954587571322918,0.8794654607772827,8,0,,PASS,
US-00087,gpt-oss:120b,0,0,7,7,0.898444647758463,,0.9529914529914528,0,0,0,0,,0,0,,1,19,0,0,0,,1.0,0,74.0171638768244,-0.891557758000824,0.8466874275888715,0.8271280527114868,-1.2727025406701225,-4.54993200302124,1.2727025406701225,4.54993200302124,0.8396334733281817,0.7842269539833069,7,0,,PASS,
US-00088,gpt-oss:120b,1,0,7,7,0.9442307692307692,,0.975103734439834,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,64.61349248197142,0.0541718604705656,0.8000478318759373,0.6525313854217529,-1.987895148141044,-4.337364673614502,1.987895148141044,4.337364673614502,0.6902627774647304,0.4361609220504761,7,0,,PASS,
US-00089,gpt-oss:120b,0,0,8,8,1.0331230283911672,,0.9787234042553192,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,71.2051935819551,1.890275020937472,0.8391482532024384,0.7408808469772339,-1.100605309009552,-4.039691925048828,1.100605309009552,4.039691925048828,0.7607221081852913,0.5547573566436768,8,0,,PASS,
US-00090,gpt-oss:120b,0,0,7,7,0.9438559322033898,,0.9737991266375546,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,63.306544785421,0.0464294602083621,0.8549345816884723,0.8040130734443665,-1.1707773762089866,-3.630912780761719,1.1707773762089866,3.630912780761719,0.7818635702133179,0.6389532089233398,7,0,,PASS,
US-00091,gpt-oss:120b,0,0,7,7,0.9286941580756014,,0.9699248120300752,0,0,0,0,,0,0,,1,11,0,0,0,,1.0,0,76.0856026317748,-0.2667427063813684,0.7759862627301898,0.6685243248939514,-2.519557876246316,-5.545507907867432,2.519557876246316,5.545507907867432,0.7668057680130005,0.6188212037086487,7,0,,PASS,
US-00092,gpt-oss:120b,0,0,8,8,1.001001001001001,,0.9737373737373738,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,78.44669219776313,1.226782422495737,0.7944204732775688,0.5342775583267212,-1.2012451067566872,-4.188377857208252,1.2012451067566872,4.188377857208252,0.7926290780305862,0.6815413236618042,8,0,,PASS,
US-00093,gpt-oss:120b,0,0,9,9,1.0495049504950495,,0.9713701431492844,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,79.32387140892254,2.2286498044513703,0.8480972184075249,0.8225535154342651,-1.70681940846973,-3.4605507850646973,1.70681940846973,3.4605507850646973,0.7484514514605204,0.5882530212402344,9,0,,PASS,
US-00094,gpt-oss:120b,0,0,6,6,0.9518716577540108,,0.9921507064364208,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,78.49368660376952,0.2119972965525103,0.8270089626312256,0.77585768699646,-1.9988437394301095,-3.680161952972412,1.9988437394301095,3.680161952972412,0.7961453199386597,0.5870538949966431,6,0,,PASS,
US-00095,gpt-oss:120b,0,0,7,7,0.8989547038327527,,0.984251968503937,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,63.64867210146106,-0.8810223572936743,0.8612712451389858,0.8250149488449097,-0.76512311398983,-2.898033618927002,0.76512311398983,2.898033618927002,0.8038231091839927,0.4748816192150116,7,0,,PASS,
US-00096,gpt-oss:120b,0,0,6,6,0.9573934837092732,,0.9707446808510638,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,77.22223642738123,0.3260526955688773,0.8026942511399587,0.7256582975387573,-1.7189461539189022,-4.616150856018066,1.7189461539189022,4.616150856018066,0.7304681738217672,0.6304404735565186,6,0,,PASS,
US-00097,gpt-oss:120b,0,0,9,9,0.9682422451994092,,0.881559220389805,0,0,0,0,,0,0,,0,17,0,0,0,,1.0,0,73.29633125713924,0.5501379584177785,0.7488842606544495,0.5688366889953613,-2.748030463854472,-7.525111675262451,2.748030463854472,7.525111675262451,0.8409511115815904,0.6729613542556763,9,0,,PASS,
US-00098,gpt-oss:120b,0,0,9,9,0.9651022864019254,,0.9801980198019802,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,70.94471322994706,0.4852809244504806,0.8753469387690226,0.8584054708480835,-1.1581967804167006,-2.6425976753234863,1.1581967804167006,2.6425976753234863,0.8373332354757521,0.7073005437850952,9,0,,PASS,
US-00099,gpt-oss:120b,0,0,7,7,0.9254587155963304,,0.8309178743961353,0,0,0,0,,0,1,polymerase,0,5,0,0,0,,1.0,0,75.41101490178175,-0.3335719918310639,0.7076437047549656,0.5281433463096619,-2.2392479351588657,-3.773436546325684,2.2392479351588657,3.773436546325684,0.9092068331582206,0.8746979236602783,7,0,,FLAG,hard:latin_word_n
US-00100,gpt-oss:120b,0,0,7,7,1.044481054365733,,0.9732142857142856,0,0,0,0,,0,0,,1,2,0,0,0,,1.0,0,72.77546498399084,2.1248793339062244,0.7974077718598502,0.6386846303939819,-1.0500843397208623,-2.361501693725586,1.0500843397208623,2.361501693725586,0.7941006677491325,0.643866240978241,7,0,,PASS,
US-00101,gpt-oss:120b,0,0,13,13,0.9530447542186352,,0.9813953488372092,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,70.53410495881445,0.2362280467502663,0.8197432022828323,0.6777934432029724,-1.023290095420984,-5.933991432189941,1.023290095420984,5.933991432189941,0.697064030628938,0.4059503972530365,13,0,,PASS,
US-00102,gpt-oss:120b,0,0,7,7,0.9437564499484004,,0.9935205183585312,0,0,0,0,,0,0,,0,2,0,0,0,,1.0,0,70.00220881837349,0.044374616687435,0.8895334856850761,0.8778743147850037,-1.252849885395595,-2.926731586456299,1.252849885395595,2.926731586456299,0.873849093914032,0.8450831174850464,7,0,,PASS,
US-00103,gpt-oss:120b,1,0,8,8,0.8797653958944281,,0.928406466512702,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,71.83052464487368,-1.2773847547118184,0.8479878157377243,0.8009153604507446,-1.7935462221503258,-6.885382652282715,1.7935462221503258,6.885382652282715,0.6858845353126526,0.3771824836730957,8,2,C->F;D->F,FLAG,hard:option_swap_n
US-00104,gpt-oss:120b,0,0,7,7,0.9359430604982206,,0.9809160305343512,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,73.98048691403486,-0.1170138911414366,0.8016001156398228,0.7391791343688965,-2.8774454976831163,-6.196290016174316,2.8774454976831163,6.196290016174316,0.7398360882486615,0.6549514532089233,7,0,,PASS,
US-00105,gpt-oss:120b,0,0,8,8,0.9577790630422208,,0.9288343558282208,0,0,0,0,,0,0,,0,21,1,1,0,100.0,0.9523809523809524,0,74.83668199924178,0.3340169822066905,0.827897772192955,0.5780695676803589,-1.6445360742509365,-6.873068332672119,1.6445360742509365,6.873068332672119,0.8461059406399727,0.7481250166893005,8,0,,FLAG,hard:num_hard_n
US-00106,gpt-oss:120b,0,0,6,6,0.9370860927152318,,0.9708029197080292,0,0,0,0,,0,0,,0,13,0,0,0,,1.0,0,64.32651614479211,-0.0934041293242377,0.7888266742229462,0.713567852973938,-1.797873963912328,-6.932239532470703,1.797873963912328,6.932239532470703,0.809349517027537,0.7267837524414062,6,0,,PASS,
US-00107,gpt-oss:120b,0,0,8,8,0.900709219858156,,0.974,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,67.06552907579248,-0.8447821666431021,0.8443504869937897,0.7393714189529419,-1.9278484359383583,-5.75037145614624,1.9278484359383583,5.75037145614624,0.7838444039225578,0.6079140901565552,8,0,,PASS,
US-00108,gpt-oss:120b,0,0,6,6,0.8943248532289628,,0.8926829268292683,0,0,0,0,,0,0,,0,23,1,1,0,98.6,0.9565217391304348,0,67.90690635056433,-0.9766536687981896,0.8619939088821411,0.8176451921463013,-0.9307222068309784,-3.5708703994750977,0.9307222068309784,3.5708703994750977,0.7676731050014496,0.5557035803794861,6,0,,FLAG,hard:num_hard_n
US-00109,gpt-oss:120b,0,0,6,6,0.944186046511628,,0.9049235993208828,0,0,0,0,,0,0,,0,20,0,0,0,,1.0,0,73.06619611632642,0.0532480958285629,0.6788717061281204,0.3745805919170379,-3.796842560172081,-8.967056274414062,3.796842560172081,8.967056274414062,0.7174442708492279,0.4232537150382995,6,1,D->C,FLAG,hard:option_swap_n
US-00110,gpt-oss:120b,0,0,6,6,0.9159859976662778,,0.9821882951653944,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,71.64174861397542,-0.5292345556342533,0.8419067760308584,0.7698118686676025,-0.978272907435894,-2.410984992980957,0.978272907435894,2.410984992980957,0.7214624385039011,0.5523272752761841,6,0,,PASS,
US-00111,gpt-oss:120b,0,0,8,8,1.0111902339776195,,0.9382716049382716,0,0,0,0,,0,0,,2,12,0,0,0,,1.0,0,74.07594172735197,1.4372448749950602,0.7949725091457367,0.6555694341659546,-2.024030793458224,-5.000205993652344,2.024030793458224,5.000205993652344,0.7102969437837601,0.5922379493713379,8,0,,PASS,
US-00112,gpt-oss:120b,0,0,7,7,0.9642857142857144,,0.9351851851851852,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,87.26404058427752,0.4684143192197709,0.8143095033509391,0.7310519814491272,-1.5515532834189278,-2.958954334259033,1.5515532834189278,2.958954334259033,0.7437230944633484,0.6448179483413696,7,0,,PASS,
US-00113,gpt-oss:120b,0,0,7,7,0.9299163179916318,,0.9864864864864864,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,69.38085332965656,-0.241498532078517,0.8725850411823818,0.8630642294883728,-1.0097032189369202,-2.881394863128662,1.0097032189369202,2.881394863128662,0.8155254891940525,0.7244642376899719,7,0,,PASS,
US-00114,gpt-oss:120b,0,0,8,8,0.9567233384853168,,0.9568690095846646,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,76.14752525443006,0.312210593058493,0.8518173545598984,0.7345540523529053,-1.185022076126188,-4.704237937927246,1.185022076126188,4.704237937927246,0.778776042163372,0.6516852378845215,8,0,,PASS,
US-00115,gpt-oss:120b,0,0,7,7,0.9208015267175572,,0.9769392033542976,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,68.52666727307528,-0.4297679857226911,0.7737107787813459,0.6387592554092407,-1.6199206454413275,-3.5063319206237797,1.6199206454413275,3.5063319206237797,0.6923121511936188,0.4390768110752105,7,0,,PASS,
US-00116,gpt-oss:120b,0,0,6,6,0.8809523809523809,,0.97289972899729,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,77.39859943183241,-1.2528671303773808,0.6998546024163564,0.5434800982475281,-2.451600432395935,-5.666182518005371,2.451600432395935,5.666182518005371,0.7535635232925415,0.501789927482605,6,0,,PASS,
